,1,2,3,4,5,6,7
558,2020-8-15 6,11,24,25,8,8,0.6
559,2020-8-15 7,12,20,21,6,17,0.6
560,2020-8-15 8,10,13,26,10,28,0.6
561,2020-8-15 9,10,12,17,9,41,0.5
562,2020-8-15 10,9,7,20,6,45,0.5
563,2020-8-15 11,10,12,15,7,80,0.5
564,2020-8-15 12,11,17,19,6,74,0.5
565,2020-8-15 13,17,20,25,13,57,0.6
566,2020-8-15 14,11,15,23,9,82,0.5
567,2020-8-15 15,11,16,28,10,77,0.5
568,2020-8-15 16,9,15,17,8,57,0.5
569,2020-8-15 17,11,21,16,1,61,0.5
570,2020-8-15 18,11,30,23,3,48,0.6
571,2020-8-15 19,11,26,26,12,37,0.6
572,2020-8-15 20,12,23,27,12,24,0.7
573,2020-8-15 21,12,20,24,7,29,0.7
574,2020-8-15 22,11,24,22,6,29,0.7
575,2020-8-15 23,13,34,32,5,16,0.7
576,2020-8-16 0,13,24,30,8,19,0.6
577,2020-8-16 1,12,25,19,6,18,0.6
578,2020-8-16 2,14,34,22,6,8,0.6
579,2020-8-16 3,12,33,27,9,7,0.6
580,2020-8-16 4,12,31,41,10,7,0.6
581,2020-8-16 5,12,31,33,7,6,0.6
582,2020-8-16 6,11,30,25,8,7,0.6
583,2020-8-16 7,14,28,25,6,13,0.7
584,2020-8-16 8,14,23,31,15,19,0.6
585,2020-8-16 9,17,19,27,10,29,0.5
586,2020-8-16 10,14,18,25,10,46,0.5
587,2020-8-16 11,11,10,29,11,73,0.5
588,2020-8-16 12,10,11,18,5,81,0.5
589,2020-8-16 13,9,14,17,1,70,0.5
590,2020-8-16 14,16,10,14,3,83,0.4
591,2020-8-16 15,14,10,12,9,97,0.4
592,2020-8-16 16,10,11,16,6,107,0.5
593,2020-8-16 17,9,9,22,5,97,0.5
594,2020-8-16 18,8,6,25,7,69,0.4
595,2020-8-16 19,10,34,11,5,41,0.8
596,2020-8-16 20,9,16,36,15,54,0.6
597,2020-8-16 21,10,16,23,7,41,0.5
598,2020-8-16 22,11,24,21,11,28,0.5
599,2020-8-16 23,10,23,26,11,26,0.5
600,2020-8-17 0,15,47,23,12,12,0.7
601,2020-8-17 1,11,57,36,14,5,0.7
602,2020-8-17 2,11,56,41,21,5,0.8
603,2020-8-17 3,11,45,61,23,5,0.8
604,2020-8-17 4,11,39,57,16,4,0.7
605,2020-8-17 5,10,37,47,25,4,0.7
606,2020-8-17 6,12,33,44,17,7,0.7
607,2020-8-17 7,12,24,48,20,18,0.6
608,2020-8-17 8,11,22,38,11,23,0.6
609,2020-8-17 9,10,24,37,14,31,0.6
610,2020-8-17 10,10,24,37,14,46,0.7
611,2020-8-17 11,10,18,32,11,68,0.5
612,2020-8-17 12,8,13,29,8,46,0.5
613,2020-8-17 13,8,18,10,3,36,0.5
614,2020-8-17 14,9,23,10,2,41,0.6
615,2020-8-17 15,10,31,19,13,48,0.7
616,2020-8-17 16,10,27,34,18,47,0.6
617,2020-8-17 17,18,26,32,15,28,0.6
618,2020-8-17 18,26,35,36,18,19,0.6
619,2020-8-17 19,11,33,44,22,15,0.6
620,2020-8-17 20,15,30,34,15,15,0.5
621,2020-8-17 21,15,33,28,10,9,0.6
622,2020-8-17 22,15,31,32,13,10,0.6
623,2020-8-17 23,13,32,28,12,8,0.6
624,2020-8-18 0,11,35,29,13,5,0.6
625,2020-8-18 1,11,34,34,14,5,0.7
626,2020-8-18 2,11,36,39,14,5,0.7
627,2020-8-18 3,11,33,50,15,5,0.7
628,2020-8-18 4,10,29,36,20,5,0.7
629,2020-8-18 5,11,31,33,16,4,0.7
630,2020-8-18 6,14,42,41,7,6,0.8
631,2020-8-18 7,15,50,60,23,10,0.8
632,2020-8-18 8,15,62,66,34,18,0.8
633,2020-8-18 9,11,62,75,30,21,0.7
634,2020-8-18 10,12,55,65,25,43,0.7
635,2020-8-18 11,10,34,61,20,74,0.6
636,2020-8-18 12,10,24,41,17,93,0.6
637,2020-8-18 13,9,29,36,10,138,0.6
638,2020-8-18 14,10,21,48,25,111,0.5
639,2020-8-18 15,14,18,31,6,64,0.5
640,2020-8-18 16,13,23,21,4,60,0.5
641,2020-8-18 17,10,22,29,9,50,0.6
642,2020-8-18 18,10,28,24,6,31,0.7
643,2020-8-18 19,10,27,15,2,22,0.7
644,2020-8-18 20,9,26,10,1,18,0.6
645,2020-8-18 21,9,32,12,2,11,0.5
646,2020-8-18 22,10,24,15,1,16,0.5
647,2020-8-18 23,9,28,14,1,11,0.5
648,2020-8-19 0,8,30,17,0,8,0.5
649,2020-8-19 1,8,28,18,0,9,0.5
650,2020-8-19 2,8,28,10,2,7,0.5
651,2020-8-19 3,8,21,10,1,13,0.5
652,2020-8-19 4,8,22,11,4,11,0.5
653,2020-8-19 5,8,17,9,9,14,0.5
654,2020-8-19 6,8,17,11,6,15,0.5
655,2020-8-19 7,8,12,7,2,23,0.5
656,2020-8-19 8,9,12,3,3,26,0.5
657,2020-8-19 9,9,13,7,1,27,0.6
658,2020-8-19 10,9,8,15,2,36,0.5
659,2020-8-19 11,8,7,17,3,40,0.5
660,2020-8-19 12,13,9,9,3,46,0.5
661,2020-8-19 13,13,8,16,3,56,0.5
662,2020-8-19 14,10,6,33,6,73,0.6
663,2020-8-19 15,9,9,16,8,67,0.6
664,2020-8-19 16,9,13,12,6,61,0.6
665,2020-8-19 17,9,16,20,11,55,0.6
666,2020-8-19 18,10,25,23,6,39,0.7
667,2020-8-19 19,9,26,19,6,35,0.6
668,2020-8-19 20,9,20,22,7,40,0.6
669,2020-8-19 21,9,21,18,8,36,0.6
670,2020-8-19 22,9,20,16,5,35,0.6
671,2020-8-19 23,12,24,14,8,31,0.6
672,2020-8-20 0,12,29,15,7,21,0.6
673,2020-8-20 1,10,42,12,6,9,0.6
674,2020-8-20 2,11,48,23,4,4,0.8
675,2020-8-20 3,9,43,31,7,5,0.6
676,2020-8-20 4,9,40,26,6,4,0.7
677,2020-8-20 5,10,36,36,17,4,0.7
678,2020-8-20 6,11,31,34,18,6,0.7
679,2020-8-20 7,12,29,41,18,13,0.7
680,2020-8-20 8,12,30,39,15,22,0.7
681,2020-8-20 9,12,29,34,16,34,0.7
682,2020-8-20 10,15,25,28,8,55,0.6
683,2020-8-20 11,10,18,27,11,72,0.5
684,2020-8-20 12,10,13,22,13,77,0.5
685,2020-8-20 13,9,11,18,9,81,0.5
686,2020-8-20 14,11,15,16,4,90,0.5
687,2020-8-20 15,10,13,22,5,88,0.5
688,2020-8-20 16,14,15,15,3,75,0.5
689,2020-8-20 17,10,16,20,2,58,0.6
690,2020-8-20 18,10,16,17,7,39,0.6
691,2020-8-20 19,10,23,29,11,28,0.6
692,2020-8-20 20,12,22,35,11,22,0.6
693,2020-8-20 21,12,29,38,10,14,0.6
694,2020-8-20 22,10,25,36,19,17,0.6
695,2020-8-20 23,12,27,31,13,15,0.7
696,2020-8-21 0,12,32,34,16,14,0.7
697,2020-8-21 1,11,35,49,21,13,0.7
698,2020-8-21 2,10,28,42,18,17,0.7
699,2020-8-21 3,10,33,31,20,9,0.7
700,2020-8-21 4,10,34,40,23,8,0.7
701,2020-8-21 5,11,40,38,19,4,0.7
702,2020-8-21 6,13,43,34,14,7,0.9
703,2020-8-21 7,17,55,57,22,10,1.0
704,2020-8-21 8,18,57,79,37,14,0.9
705,2020-8-21 9,16,50,71,24,29,0.8
706,2020-8-21 10,12,42,56,26,56,0.7
707,2020-8-21 11,12,44,58,23,105,0.7
708,2020-8-21 12,12,32,62,31,160,0.7
709,2020-8-21 13,12,23,66,35,198,0.7
710,2020-8-21 14,11,18,63,35,223,0.7
711,2020-8-21 15,12,26,64,37,259,0.7
712,2020-8-21 16,12,26,74,45,271,0.7
713,2020-8-21 17,12,26,75,46,270,0.7
714,2020-8-21 18,12,32,78,42,189,0.7
715,2020-8-21 19,12,31,72,37,97,0.7
716,2020-8-21 20,10,31,64,29,67,0.7
717,2020-8-21 21,10,19,59,28,60,0.6
718,2020-8-21 22,9,17,44,23,50,0.6
719,2020-8-21 23,10,21,39,18,43,0.6
720,2020-8-22 0,12,27,41,22,34,0.6
721,2020-8-22 1,11,17,53,30,48,0.6
722,2020-8-22 2,9,14,47,20,48,0.6
723,2020-8-22 3,10,15,35,24,42,0.6
724,2020-8-22 4,10,17,46,19,35,0.7
725,2020-8-22 5,11,32,49,26,15,0.7
726,2020-8-22 6,11,39,50,27,8,0.7
727,2020-8-22 7,14,32,56,24,22,0.6
728,2020-8-22 8,14,16,48,29,40,0.6
729,2020-8-22 9,15,2,41,24,57,0.6
730,2020-8-22 10,14,2,38,20,129,0.7
731,2020-8-22 11,14,18,56,24,187,0.7
732,2020-8-22 12,13,18,69,39,208,0.7
733,2020-8-22 13,12,17,76,43,213,0.6
734,2020-8-22 14,11,16,70,40,221,0.6
735,2020-8-22 15,10,17,67,45,202,0.6
736,2020-8-22 16,15,21,61,41,216,0.6
737,2020-8-22 17,15,28,64,44,221,0.8
738,2020-8-22 18,12,29,80,49,163,0.8
739,2020-8-22 19,11,26,78,45,121,0.7
740,2020-8-22 20,11,34,71,39,102,0.8
741,2020-8-22 21,10,26,67,36,114,0.7
742,2020-8-22 22,11,2,59,35,55,0.6
743,2020-8-22 23,12,2,46,20,32,0.6
744,2020-8-23 0,11,7,44,25,30,0.5
745,2020-8-23 1,11,19,32,16,23,0.6
746,2020-8-23 2,11,22,35,18,19,0.6
747,2020-8-23 3,12,28,33,15,17,0.6
748,2020-8-23 4,11,18,37,18,27,0.6
749,2020-8-23 5,10,19,38,19,25,0.5
750,2020-8-23 6,10,22,38,18,22,0.6
751,2020-8-23 7,12,20,33,23,27,0.7
752,2020-8-23 8,13,15,37,26,36,0.6
753,2020-8-23 9,11,10,37,22,51,0.5
754,2020-8-23 10,10,8,29,20,70,0.5
755,2020-8-23 11,10,7,28,18,90,0.5
756,2020-8-23 12,10,6,23,17,91,0.5
757,2020-8-23 13,10,5,23,13,101,0.5
758,2020-8-23 14,12,8,22,11,120,0.5
759,2020-8-23 15,14,10,30,16,164,0.5
760,2020-8-23 16,13,14,41,19,189,0.6
761,2020-8-23 17,12,15,49,26,187,0.6
762,2020-8-23 18,12,20,49,23,170,0.7
763,2020-8-23 19,12,20,58,29,108,0.7
764,2020-8-23 20,11,18,46,18,104,0.8
765,2020-8-23 21,13,23,48,21,75,0.8
766,2020-8-23 22,11,13,40,18,55,0.6
767,2020-8-23 23,11,13,26,12,46,0.6
768,2020-8-24 0,20,15,31,10,46,0.6
769,2020-8-24 1,9,9,30,10,43,0.5
770,2020-8-24 2,9,10,26,14,38,0.5
771,2020-8-24 3,14,19,23,10,27,0.5
772,2020-8-24 4,12,13,30,17,32,0.5
773,2020-8-24 5,12,21,25,13,23,0.5
774,2020-8-24 6,13,20,25,13,24,0.6
775,2020-8-24 7,13,18,23,11,27,0.6
776,2020-8-24 8,15,17,35,14,35,0.6
777,2020-8-24 9,13,10,36,17,66,0.5
778,2020-8-24 10,11,7,46,27,91,0.4
779,2020-8-24 11,12,9,32,19,111,0.4
780,2020-8-24 12,11,5,41,23,106,0.4
781,2020-8-24 13,11,5,36,23,111,0.4
782,2020-8-24 14,10,5,35,19,116,0.4
783,2020-8-24 15,10,5,30,20,113,0.4
784,2020-8-24 16,10,6,25,16,117,0.4
785,2020-8-24 17,11,12,32,20,127,0.4
786,2020-8-24 18,11,17,37,20,127,0.5
787,2020-8-24 19,10,29,45,26,99,0.6
788,2020-8-24 20,9,18,51,24,66,0.6
789,2020-8-24 21,9,1,37,17,67,0.5
790,2020-8-24 22,9,2,32,13,72,0.5
791,2020-8-24 23,9,2,24,13,76,0.5
792,2020-8-25 0,9,2,25,15,72,0.5
793,2020-8-25 1,9,2,16,10,63,0.5
794,2020-8-25 2,10,10,20,7,54,0.5
795,2020-8-25 3,9,9,25,10,53,0.5
796,2020-8-25 4,9,11,28,10,48,0.5
797,2020-8-25 5,10,2,25,6,40,0.5
798,2020-8-25 6,11,2,22,8,31,0.5
799,2020-8-25 7,14,23,26,10,33,0.5
800,2020-8-25 8,13,12,31,11,45,0.5
801,2020-8-25 9,14,9,32,24,56,0.5
802,2020-8-25 10,12,4,27,10,78,0.4
803,2020-8-25 11,11,6,28,13,95,0.4
804,2020-8-25 12,9,5,24,9,95,0.4
805,2020-8-25 13,9,8,16,6,103,0.4
806,2020-8-25 14,9,10,26,8,112,0.5
807,2020-8-25 15,9,10,27,12,114,0.5
808,2020-8-25 16,9,12,31,8,121,0.5
809,2020-8-25 17,9,14,29,7,102,0.5
810,2020-8-25 18,8,16,48,12,61,0.4
811,2020-8-25 19,8,19,24,7,55,0.5
812,2020-8-25 20,7,18,26,3,47,0.5
813,2020-8-25 21,8,12,29,8,49,0.5
814,2020-8-25 22,8,15,23,8,42,0.5
815,2020-8-25 23,7,19,26,7,36,0.5
816,2020-8-26 0,8,12,27,7,40,0.5
817,2020-8-26 1,8,12,16,6,38,0.5
818,2020-8-26 2,8,14,18,4,34,0.5
819,2020-8-26 3,7,12,18,5,34,0.5
820,2020-8-26 4,7,12,18,7,34,0.5
821,2020-8-26 5,8,17,15,9,30,0.5
822,2020-8-26 6,8,19,26,9,27,0.6
823,2020-8-26 7,9,22,27,10,25,0.7
824,2020-8-26 8,10,18,31,14,34,0.6
825,2020-8-26 9,10,19,33,10,46,0.6
826,2020-8-26 10,9,12,42,8,75,0.5
827,2020-8-26 11,10,6,31,9,86,0.5
828,2020-8-26 12,8,13,28,6,81,0.5
829,2020-8-26 13,8,11,22,12,58,0.5
830,2020-8-26 14,9,10,10,9,77,0.5
831,2020-8-26 15,8,8,14,8,107,0.5
832,2020-8-26 16,7,8,23,9,69,0.4
833,2020-8-26 17,8,28,16,10,46,0.6
834,2020-8-26 18,8,26,32,12,49,0.6
835,2020-8-26 19,7,15,25,12,57,0.5
836,2020-8-26 20,8,24,17,7,45,0.5
837,2020-8-26 21,8,27,20,11,39,0.5
838,2020-8-26 22,8,32,14,11,31,0.6
839,2020-8-26 23,8,34,21,7,25,0.6
840,2020-8-27 0,8,40,24,15,20,0.6
841,2020-8-27 1,8,35,29,20,23,0.6
842,2020-8-27 2,9,35,25,14,20,0.6
843,2020-8-27 3,9,30,30,13,21,0.6
844,2020-8-27 4,10,34,24,11,17,0.6
845,2020-8-27 5,16,46,32,20,9,0.6
846,2020-8-27 6,15,41,45,25,12,0.6
847,2020-8-27 7,14,35,47,27,20,0.6
848,2020-8-27 8,16,34,48,26,28,0.7
849,2020-8-27 9,15,30,53,25,46,0.6
850,2020-8-27 10,12,29,46,25,82,0.6
851,2020-8-27 11,11,22,52,27,118,0.6
852,2020-8-27 12,10,17,52,30,167,0.6
853,2020-8-27 13,10,17,49,27,192,0.6
854,2020-8-27 14,10,15,55,29,203,0.6
855,2020-8-27 15,12,13,53,27,193,0.6
856,2020-8-27 16,13,12,50,30,182,0.6
857,2020-8-27 17,13,15,40,24,171,0.6
858,2020-8-27 18,13,25,50,28,142,0.6
859,2020-8-27 19,11,35,40,24,106,0.8
860,2020-8-27 20,10,32,58,31,84,0.8
861,2020-8-27 21,9,27,50,30,73,0.7
862,2020-8-27 22,8,24,46,24,64,0.7
863,2020-8-27 23,8,29,33,21,50,0.7
864,2020-8-28 0,8,31,41,23,44,0.7
865,2020-8-28 1,8,26,43,24,51,0.6
866,2020-8-28 2,8,21,33,18,53,0.6
867,2020-8-28 3,8,18,29,18,51,0.6
868,2020-8-28 4,8,14,32,14,54,0.6
869,2020-8-28 5,9,19,30,19,49,0.6
870,2020-8-28 6,9,37,37,22,32,0.7
871,2020-8-28 7,9,39,426,20,32,0.7
872,2020-8-28 8,11,30,51,20,54,0.7
873,2020-8-28 9,15,32,53,21,95,0.7
874,2020-8-28 10,15,22,51,34,162,0.7
875,2020-8-28 11,20,23,70,36,196,0.7
876,2020-8-28 12,19,19,111,42,211,0.7
877,2020-8-28 13,15,20,78,48,228,0.7
878,2020-8-28 14,11,17,90,53,234,0.7
879,2020-8-28 15,11,21,70,42,236,0.6
880,2020-8-28 16,10,47,75,38,208,0.9
881,2020-8-28 17,10,51,58,40,189,0.8
882,2020-8-28 18,17,56,68,36,182,0.9
883,2020-8-28 19,14,34,65,38,187,0.8
884,2020-8-28 20,10,30,62,38,171,0.7
885,2020-8-28 21,9,27,53,37,159,0.8
886,2020-8-28 22,9,34,55,40,147,0.8
887,2020-8-28 23,12,38,62,36,131,0.8
888,2020-8-29 0,11,37,59,40,113,0.8
889,2020-8-29 1,9,33,59,36,103,0.8
890,2020-8-29 2,10,25,58,41,106,0.7
891,2020-8-29 3,9,19,60,34,103,0.7
892,2020-8-29 4,10,20,55,31,85,0.7
893,2020-8-29 5,10,22,57,31,76,0.7
894,2020-8-29 6,10,50,57,36,46,0.8
895,2020-8-29 7,12,29,59,37,68,0.7
896,2020-8-29 8,17,23,52,31,80,0.7
897,2020-8-29 9,16,25,50,34,104,0.7
898,2020-8-29 10,14,17,61,33,156,0.7
899,2020-8-29 11,12,21,60,35,210,0.7
900,2020-8-29 12,11,18,80,41,219,0.7
901,2020-8-29 13,11,16,70,46,219,0.7
902,2020-8-29 14,10,27,65,39,212,0.7
903,2020-8-29 15,9,37,65,45,180,0.7
904,2020-8-29 16,10,46,61,37,191,0.8
905,2020-8-29 17,11,31,64,46,209,0.8
906,2020-8-29 18,10,23,79,44,214,0.8
907,2020-8-29 19,9,34,89,51,171,0.8
908,2020-8-29 20,11,37,83,43,134,0.9
909,2020-8-29 21,12,29,71,38,128,0.8
910,2020-8-29 22,19,32,53,31,121,0.8
911,2020-8-29 23,11,28,57,42,114,0.8
912,2020-8-30 0,9,22,47,29,103,0.7
913,2020-8-30 1,9,27,45,29,82,0.7
914,2020-8-30 2,9,32,53,30,68,0.7
915,2020-8-30 3,9,31,50,35,64,0.7
916,2020-8-30 4,8,21,52,38,69,0.7
917,2020-8-30 5,10,17,52,32,77,0.7
918,2020-8-30 6,10,26,52,27,64,0.7
919,2020-8-30 7,10,43,55,37,49,0.8
920,2020-8-30 8,13,24,66,34,81,0.8
921,2020-8-30 9,15,24,65,39,109,0.8
922,2020-8-30 10,13,22,75,44,153,0.8
923,2020-8-30 11,12,19,75,49,190,0.7
924,2020-8-30 12,10,29,81,46,188,0.8
925,2020-8-30 13,11,31,81,50,178,0.9
926,2020-8-30 14,9,22,64,42,193,0.7
927,2020-8-30 15,10,21,57,34,234,0.8
928,2020-8-30 16,10,43,77,45,199,0.8
929,2020-8-30 17,10,43,84,44,171,0.9
930,2020-8-30 18,9,36,87,52,170,0.9
931,2020-8-30 19,12,67,87,51,116,1.1
932,2020-8-30 20,13,57,99,57,103,1.2
933,2020-8-30 21,11,42,110,58,112,1.1
934,2020-8-30 22,10,30,90,48,116,1.0
935,2020-8-30 23,9,27,78,43,110,1.0
936,2020-8-31 0,13,28,71,39,98,0.9
937,2020-8-31 1,9,23,75,53,88,0.8
938,2020-8-31 2,8,19,71,45,90,0.7
939,2020-8-31 3,9,13,67,42,102,0.7
940,2020-8-31 4,8,16,50,38,91,0.7
941,2020-8-31 5,8,13,46,36,89,0.7
942,2020-8-31 6,8,17,51,34,83,0.7
943,2020-8-31 7,8,22,39,27,86,0.7
944,2020-8-31 8,8,21,22,12,82,0.7
945,2020-8-31 9,10,23,20,11,95,0.7
946,2020-8-31 10,8,24,35,26,124,0.7
947,2020-8-31 11,9,26,47,33,210,0.8
948,2020-8-31 12,10,30,65,38,256,0.8
949,2020-8-31 13,11,27,73,42,252,0.8
950,2020-8-31 14,10,17,82,48,164,0.7
951,2020-8-31 15,9,17,58,36,158,0.7
952,2020-8-31 16,10,19,61,44,212,0.8
953,2020-8-31 17,9,14,77,54,150,0.6
954,2020-8-31 18,9,15,46,25,113,0.6
955,2020-8-31 19,10,23,46,23,86,0.7
956,2020-8-31 20,10,30,54,37,68,0.8
957,2020-8-31 21,10,32,65,39,60,0.8
958,2020-8-31 22,10,37,66,28,48,0.8
959,2020-8-31 23,9,49,71,36,26,0.9
960,2020-9-1 0,10,64,66,40,7,1.1
961,2020-9-1 1,10,44,91,58,22,1.1
962,2020-9-1 2,9,55,92,52,14,1.1
963,2020-9-1 3,12,56,98,68,14,1.0
964,2020-9-1 4,16,62,98,59,7,1.0
965,2020-9-1 5,17,51,99,65,13,0.9
966,2020-9-1 6,15,56,110,67,10,1.0
967,2020-9-1 7,16,48,114,67,30,1.0
968,2020-9-1 8,18,42,113,71,57,1.1
969,2020-9-1 9,21,38,128,67,89,1.0
970,2020-9-1 10,20,27,100,63,143,0.9
971,2020-9-1 11,16,14,80,45,185,0.8
972,2020-9-1 12,13,11,71,40,202,0.8
973,2020-9-1 13,11,10,68,41,217,0.7
974,2020-9-1 14,11,9,60,28,224,0.7
975,2020-9-1 15,10,9,62,23,232,0.7
976,2020-9-1 16,9,9,60,34,216,0.7
977,2020-9-1 17,10,14,60,34,220,0.7
978,2020-9-1 18,8,18,66,39,195,0.8
979,2020-9-1 19,8,10,46,32,107,0.6
980,2020-9-1 20,7,9,27,15,98,0.6
981,2020-9-1 21,8,12,17,12,93,0.6
982,2020-9-1 22,8,13,12,9,90,0.6
983,2020-9-1 23,8,16,20,5,82,0.8
984,2020-9-2 0,8,16,50,27,69,0.7
985,2020-9-2 1,8,21,42,25,58,0.7
986,2020-9-2 2,8,29,49,31,40,0.8
987,2020-9-2 3,8,32,56,41,31,0.8
988,2020-9-2 4,8,41,65,45,16,0.9
989,2020-9-2 5,9,52,82,48,6,0.9
990,2020-9-2 6,8,45,87,49,12,0.9
991,2020-9-2 7,10,34,75,45,23,0.8
992,2020-9-2 8,11,40,70,43,33,0.9
993,2020-9-2 9,12,36,90,51,82,1.0
994,2020-9-2 10,11,35,89,48,130,1.0
995,2020-9-2 11,9,28,109,56,157,1.0
996,2020-9-2 12,9,20,100,58,224,0.9
997,2020-9-2 13,11,15,93,53,252,0.9
998,2020-9-2 14,10,12,95,57,252,0.8
999,2020-9-2 15,9,12,79,44,257,0.8
1000,2020-9-2 16,10,13,85,46,268,0.8
1001,2020-9-2 17,10,15,89,51,271,0.8
1002,2020-9-2 18,11,21,90,50,234,0.9
1003,2020-9-2 19,10,32,100,56,151,1.0
1004,2020-9-2 20,8,23,92,55,93,0.9
1005,2020-9-2 21,8,26,77,41,77,0.9
1006,2020-9-2 22,9,24,70,47,70,0.9
1007,2020-9-2 23,13,29,82,43,67,0.8
1008,2020-9-3 0,16,32,65,31,51,0.9
1009,2020-9-3 1,12,29,75,40,48,0.9
1010,2020-9-3 2,18,26,76,42,55,0.8
1011,2020-9-3 3,17,47,75,42,25,0.8
1012,2020-9-3 4,15,49,72,45,18,0.9
1013,2020-9-3 5,15,56,79,51,9,1.1
1014,2020-9-3 6,16,57,93,56,7,1.0
1015,2020-9-3 7,17,46,89,55,18,1.0
1016,2020-9-3 8,22,49,97,51,36,1.1
1017,2020-9-3 9,21,57,118,65,83,1.1
1018,2020-9-3 10,22,36,131,72,149,1.0
1019,2020-9-3 11,25,38,133,74,194,0.8
1020,2020-9-3 12,15,17,92,45,220,0.8
1021,2020-9-3 13,11,14,77,39,232,0.8
1022,2020-9-3 14,10,14,73,41,242,0.8
1023,2020-9-3 15,10,16,76,43,254,0.8
1024,2020-9-3 16,10,16,81,40,250,0.8
1025,2020-9-3 17,11,29,80,47,232,0.9
1026,2020-9-3 18,9,32,85,48,207,1.0
1027,2020-9-3 19,9,24,91,53,186,1.0
1028,2020-9-3 20,9,27,91,54,142,1.0
1029,2020-9-3 21,9,28,96,56,128,1.0
1030,2020-9-3 22,9,30,96,66,107,1.0
1031,2020-9-3 23,9,27,98,56,92,1.0
1032,2020-9-4 0,9,26,88,47,74,1.0
1033,2020-9-4 1,9,26,83,52,64,1.0
1034,2020-9-4 2,8,18,85,43,73,0.9
1035,2020-9-4 3,8,28,74,47,57,0.9
1036,2020-9-4 4,8,22,81,46,67,0.9
1037,2020-9-4 5,7,28,76,49,61,0.9
1038,2020-9-4 6,7,50,83,48,37,1.0
1039,2020-9-4 7,7,40,79,52,39,1.1
1040,2020-9-4 8,7,28,96,54,60,1.0
1041,2020-9-4 9,7,20,93,52,103,0.9
1042,2020-9-4 10,7,15,76,48,137,0.9
1043,2020-9-4 11,7,12,70,44,160,0.9
1044,2020-9-4 12,7,10,76,46,179,0.9
1045,2020-9-4 13,7,18,78,49,199,0.9
1046,2020-9-4 14,7,23,86,60,176,0.8
1047,2020-9-4 15,13,26,71,34,131,0.7
1048,2020-9-4 16,12,32,43,25,102,0.7
1049,2020-9-4 17,9,30,48,28,93,0.8
1050,2020-9-4 18,9,36,44,25,74,0.8
1051,2020-9-4 19,10,34,49,24,59,0.9
1052,2020-9-4 20,9,24,48,21,52,0.7
1053,2020-9-4 21,9,33,41,12,40,0.8
1054,2020-9-4 22,8,30,47,18,41,0.7
1055,2020-9-4 23,11,30,41,14,36,0.7
1056,2020-9-5 0,9,24,38,19,35,0.7
1057,2020-9-5 1,8,22,35,25,42,0.6
1058,2020-9-5 2,9,26,36,17,41,0.7
1059,2020-9-5 3,10,19,39,20,57,0.7
1060,2020-9-5 4,8,17,35,20,56,0.7
1061,2020-9-5 5,8,15,40,25,61,0.6
1062,2020-9-5 6,9,20,35,21,69,0.7
1063,2020-9-5 7,8,18,38,24,70,0.7
1064,2020-9-5 8,8,23,36,29,47,0.8
1065,2020-9-5 9,8,15,47,28,53,0.7
1066,2020-9-5 10,8,23,30,8,61,0.7
1067,2020-9-5 11,10,51,26,11,30,1.4
1068,2020-9-5 12,10,41,32,23,47,0.8
1069,2020-9-5 13,10,31,39,22,78,0.7
1070,2020-9-5 14,11,27,36,26,97,0.9
1071,2020-9-5 15,12,28,38,22,117,0.8
1072,2020-9-5 16,9,23,36,19,147,0.6
1073,2020-9-5 17,11,28,40,24,132,0.6
1074,2020-9-5 18,12,41,38,19,110,0.9
1075,2020-9-5 19,11,51,48,28,72,0.9
1076,2020-9-5 20,12,56,62,30,60,0.9
1077,2020-9-5 21,10,38,60,35,69,0.8
1078,2020-9-5 22,9,37,48,25,62,0.7
1079,2020-9-5 23,11,50,37,19,41,0.8
1080,2020-9-6 0,13,48,51,28,41,0.8
1081,2020-9-6 1,11,45,48,31,38,0.8
1082,2020-9-6 2,12,39,42,24,35,0.8
1083,2020-9-6 3,11,39,36,25,26,0.8
1084,2020-9-6 4,11,34,53,27,19,0.8
1085,2020-9-6 5,12,33,43,23,17,0.7
1086,2020-9-6 6,12,39,40,23,11,0.7
1087,2020-9-6 7,11,37,38,20,21,0.8
1088,2020-9-6 8,14,31,50,27,35,0.8
1089,2020-9-6 9,16,33,39,23,51,0.8
1090,2020-9-6 10,21,25,37,19,101,0.7
1091,2020-9-6 11,25,15,45,29,138,0.7
1092,2020-9-6 12,21,12,48,29,159,0.6
1093,2020-9-6 13,20,15,46,24,205,0.7
1094,2020-9-6 14,15,16,60,35,216,0.7
1095,2020-9-6 15,14,19,57,30,209,0.6
1096,2020-9-6 16,15,17,59,29,202,0.6
1097,2020-9-6 17,8,13,55,27,110,0.6
1098,2020-9-6 18,9,16,35,18,85,0.6
1099,2020-9-6 19,9,16,35,14,63,0.6
1100,2020-9-6 20,9,11,29,12,56,0.5
1101,2020-9-6 21,8,11,26,11,53,0.5
1102,2020-9-6 22,9,12,20,8,48,0.5
1103,2020-9-6 23,9,9,18,7,49,0.5
1104,2020-9-7 0,15,16,17,7,38,0.6
1105,2020-9-7 1,11,12,18,8,33,0.6
1106,2020-9-7 2,11,11,13,7,31,0.6
1107,2020-9-7 3,10,15,12,3,25,0.6
1108,2020-9-7 4,11,31,18,6,10,0.6
1109,2020-9-7 5,12,30,30,15,10,0.6
1110,2020-9-7 6,12,25,28,16,13,0.6
1111,2020-9-7 7,12,20,25,13,19,0.6
