,place,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
121,A,2020-7-28 1,29.37601,303.2737,0.02008375,73.20569,4.386921,197.1888,0,0.06758602,520.237,100.5083,15.79918,0.7306413,422.9233,0,0,2.708181,21.62257,12.43725,6.193935,3.088813,0.1153877
122,A,2020-7-28 2,29.1597,302.9943,0.02032999,75.11818,3.488988,206.6051,0,0.11677439,412.1855,100.5245,11.89857,0.5908486,424.2024,0,0,2.726108,23.07495,11.90468,5.85824,1.708451,0.1210455
123,A,2020-7-28 3,29.10035,302.9233,0.02034034,75.43315,3.202759,196.2174,0,0.4145638,344.4896,100.531,11.217681,0.6473117,433.2513,0,0,2.758111,22.90037,12.40449,6.065556,1.873427,0.1187363
124,A,2020-7-28 4,28.96585,302.5152,0.02039288,76.26153,3.288276,189.0309,0,0.10616319,282.3871,100.5347,6.452629,0.4762212,421.9404,0,0,2.978241,22.0989,11.1246,5.43162,2.422942,0.1167971
125,A,2020-7-28 5,29.05173,302.7852,0.02030995,75.57107,3.075138,185.4608,0,0.7386402,443.7945,100.5656,9.217389,0.7226741,445.9771,0,0,3.10032,23.86809,12.36264,6.031279,1.446986,0.1267004
126,A,2020-7-28 6,29.02054,302.7103,0.01958703,73.04201,2.879753,193.0505,0,0.69034622,359.5321,100.5849,7.614631,0.7890745,448.2764,0,0,3.645481,24.91716,15.21002,7.87785,2.086858,0.1512979
127,A,2020-7-28 7,29.01062,303.6286,0.01952941,72.89542,2.323093,193.0619,0.03706416,0.4732883,352.0422,100.6207,21.438671,5.9430274,448.039,59.50861,71.5071,4.541299,19.83729,14.47513,7.698437,7.675913,0.1543707
128,A,2020-7-28 8,29.76383,307.2256,0.01970701,70.24773,2.503537,190.7571,0,0.02776767,611.6191,100.6342,73.72816,17.5393,427.4437,269.4347,323.7599,3.281714,16.80143,11.9967,6.732393,11.91019,0.147351
129,A,2020-7-28 9,30.09149,308.4388,0.01928809,67.36059,2.440426,193.5936,0,0.02776767,705.271,100.639,93.25393,22.0171,426.5941,333.4436,400.6748,3.00929,15.5585,12.13913,7.194022,19.15753,0.1389314
130,A,2020-7-28 10,30.62041,310.7936,0.01933205,65.31498,3.302987,186.742,2.058133,0.7,794.9375,100.6432,154.8351,34.31218,430.5428,470.6044,565.4905,1.603416,18.09596,7.367601,4.473567,26.95706,0.1395723
131,A,2020-7-28 11,31.63729,314.3679,0.01928666,61.20935,2.612163,216.0571,0.4984189,0.25485184,1039.683,100.6369,201.605,42.53413,441.4027,596.9966,717.3667,1.808742,18.11431,7.451516,5.020197,42.01673,0.1471912
132,A,2020-7-28 12,29.29487,307.9759,0.01970619,72.98446,5.565628,250.7934,5.866065,0.656736,439.3143,100.6322,153.6083,17.63062,468.3975,126.8296,152.40168,2.542545,18.48335,7.495652,5.250856,51.46039,0.1396321
133,A,2020-7-28 13,32.33781,318.5466,0.0193513,58.94647,2.192534,207.0171,1.9269099,0.4256295,1034.573,100.5499,278.1114,58.26995,447.4018,791.7236,951.3576,1.506538,17.74828,5.066467,3.407097,51.28436,0.1293494
134,A,2020-7-28 14,31.66405,316.4454,0.01884814,59.71105,3.824157,164.8145,3.476942,0.6869853,865.6472,100.5667,297.6666,55.97014,466.1149,655.0605,787.138,1.488573,18.05482,5.51306,3.678245,51.1962,0.1315574
135,A,2020-7-28 15,32.98774,314.6382,0.0183701,53.62337,1.981872,181.0098,1.63168584,0.4923447,1031.762,100.4743,157.7381,27.16961,474.5002,246.8749,296.6518,1.19421,16.65571,5.834956,3.776136,47.39501,0.1296217
136,A,2020-7-28 16,32.36641,318.1149,0.0184777,56.02889,1.784725,220.3011,4.052717,0.6705842,665.9618,100.4258,251.1946,52.66903,458.5458,626.2047,752.4635,2.187045,18.77152,6.628882,4.205099,42.80092,0.126195
137,A,2020-7-28 17,34.14353,318.2592,0.01779482,48.37402,1.9390088,203.516,1.2422407,0.31681022,1292.241,100.3744,218.7889,47.5186,453.627,539.5775,648.3703,2.047418,19.92521,7.301478,4.382027,39.34218,0.1228271
138,A,2020-7-28 18,35.03138,315.4243,0.01658512,42.82499,4.105492,192.9497,2.3139548,0.7,1748.329,100.4091,179.4695,40.99604,471.6258,338.9408,407.28,2.448289,24.02098,7.152718,4.249687,26.73318,0.1253233
139,A,2020-7-28 19,34.83028,312.8583,0.01670479,43.67198,5.294589,202.3827,1.024632,0.1957477,1607.179,100.4258,134.1326,30.08569,456.8295,211.0252,253.5733,3.082049,26.85967,7.084221,4.156219,13.63573,0.1283158
140,A,2020-7-28 20,33.55491,309.3921,0.0170637,48.41558,5.68497,202.1519,0,0.2463965,953.7803,100.5045,73.88456,13.52456,451.114,44.50521,53.47881,4.212526,27.08326,7.72032,4.562778,5.227595,0.136255
141,A,2020-7-28 21,32.48816,307.4964,0.01742009,52.72892,4.916646,196.8558,0,0.1445613,731.5434,100.6081,45.10485,5.03764,444.8431,3.56352,4.28202,4.997389,24.9949,7.533978,4.463484,3.075969,0.1346328
142,A,2020-7-28 22,31.53348,306.165,0.01800802,57.75467,5.242021,192.6573,0,0.1457137,615.1862,100.6002,37.23597,2.665588,437.7012,0,0,6.247895,25.96058,7.269807,4.37106,2.5163,0.1360395
143,A,2020-7-28 23,30.80275,305.3487,0.01891365,63.32365,4.490318,194.3554,0,0.293868,547.6315,100.6204,31.03149,1.701159,438.1701,0,0,6.791793,25.82792,6.95994,4.293323,4.54213,0.1291629
144,A,2020-7-29 0,29.92879,304.2058,0.02012287,70.99637,4.449183,197.3572,0,0.17814543,533.3211,100.5592,24.60946,1.0553628,430.9666,0,0,3.162058,20.65884,9.12718,5.28397,5.439551,0.1132758
145,A,2020-7-29 1,29.69947,303.8366,0.01959755,70.27224,3.927724,195.8875,0,0.15376962,549.3121,100.554,19.415,1.0352092,430.6541,0,0,1.864476,17.49963,9.049209,5.034929,8.14302,0.1019039
146,A,2020-7-29 2,29.52143,303.4533,0.01917598,69.61454,3.858382,194.7495,0,0.1400041,516.5214,100.5524,15.03416,0.9879855,426.9376,0,0,1.870327,17.71246,9.368244,5.003301,6.776426,0.1032787
147,A,2020-7-29 3,29.2628,303.0505,0.01945666,71.63201,3.706547,192.3902,0,0.151048,531.8324,100.5557,11.67816,0.8475454,423.6513,0,0,2.348309,21.09033,10.270977,5.295614,3.064432,0.113373
148,A,2020-7-29 4,29.03578,302.7679,0.0197422,73.62759,2.855555,197.2943,0,0.10396721,388.7569,100.5622,8.56851,0.6611747,423.6993,0,0,3.434035,24.34798,11.59769,5.875928,0.3397956,0.1341739
149,A,2020-7-29 5,28.87155,302.4896,0.01932331,72.74904,2.437176,199.8801,0,0.09661617,316.7099,100.5853,5.945674,0.6221189,422.9546,0,0,4.361121,25.78179,13.48158,6.846122,0.0457702,0.1623049
150,A,2020-7-29 6,28.72015,302.251,0.01866635,70.94482,1.915362,209.8089,0,0.263654,258.6594,100.6256,4.438023,0.5712442,421.4284,0,0,4.194344,26.02092,15.52408,8.066592,1.197458,0.1835214
151,A,2020-7-29 7,29.00513,303.6739,0.01806028,67.47231,1.5828449,221.5061,0,0.11529991,356.5883,100.6563,20.611517,6.9972352,424.2766,87.3852,105.0042,3.619268,21.88251,14.73682,8.05165,6.123037,0.1748912
152,A,2020-7-29 8,29.4531,307.2314,0.01921909,69.79269,1.664531,231.9736,0,0.27898616,573.5327,100.6807,72.39109,17.638452,426.714,268.185,322.2579,3.524567,18.15374,13.25479,7.585352,11.19763,0.1677715
153,A,2020-7-29 9,29.74644,308.5529,0.01949092,69.55929,1.833755,229.7629,0,0.10417886,642.2312,100.6873,92.90461,21.71085,425.8563,334.4922,401.9346,3.421096,18.20372,13.67093,8.536188,19.56631,0.1677278
154,A,2020-7-29 10,30.45337,311.0302,0.01929331,65.93532,1.750462,210.8265,0,0.2377334,811.2651,100.6971,129.3485,28.06853,451.2089,403.7978,485.2136,3.563444,18.44769,14.14804,9.344147,37.21417,0.1586697
155,A,2020-7-29 11,31.62483,315.1264,0.0179727,57.12486,2.056095,218.0415,0,0.08843936,1007.2441,100.6806,205.7164,43.16814,433.6694,625.0251,751.0467,3.696968,17.93146,13.751378,9.790766,65.02936,0.1603089
156,A,2020-7-29 12,32.85609,318.3987,0.01655654,48.75896,2.30263,209.3715,0,0.07910699,1245.343,100.654,266.3098,54.3639,437.0274,755.9457,908.3647,3.082795,14.96421,13.61917,10.155047,95.31777,0.1544875
157,A,2020-7-29 13,33.89416,321.0486,0.01586484,43.82896,2.168491,199.9932,0,0.06979819,1501.08,100.6007,305.0144,61.25704,441.2216,836.2176,1004.8185,2.901314,16.12919,12.98731,9.943082,110.08233,0.1556234
158,A,2020-7-29 14,34.86083,322.7582,0.01567338,40.80393,2.107995,197.4606,0,0.0632267,1701.842,100.5188,323.8764,64.01496,446.615,857.8237,1030.786,2.673311,18.92674,10.98949,8.51013,114.37977,0.150142
159,A,2020-7-29 15,35.73619,323.5106,0.01584068,39.12203,2.218587,185.9714,0,0.2731384,1916.019,100.4439,325.2402,63.17196,453.2325,827.0043,993.7489,1.635473,21.16209,8.633049,6.913331,101.51604,0.1433007
160,A,2020-7-29 16,35.67095,321.3318,0.01727872,42.79169,3.893305,159.7175,0.2118942,0.16583702,1739.856,100.3865,326.5224,61.76612,458.6521,719.971,865.136,1.926567,23.61926,5.893639,4.59372,79.31305,0.1365175
161,A,2020-7-29 17,35.18487,316.932,0.01764682,45.01052,4.113769,158.7493,3.62743397,0.24172135,1489.593,100.3701,220.9125,39.54984,475.3974,355.8622,427.6139,2.463082,31.35105,6.577787,4.905308,57.39933,0.1438234
162,A,2020-7-29 18,32.99383,314.3594,0.01874339,54.9175,6.168243,124.9103,0.2927122,0.5235018,661.241,100.41,262.4629,39.75449,451.778,398.9821,479.4273,4.199729,34.72501,8.961607,5.929971,24.82063,0.1537411
163,A,2020-7-29 19,34.11765,313.5985,0.01783686,48.66319,3.554794,155.6601,0.2299865,0.2947662,1069.8567,100.438,143.8363,26.4402,455.758,232.3917,279.2481,4.566939,29.04333,6.567369,4.155492,8.522426,0.1382499
164,A,2020-7-29 20,33.96139,310.1412,0.01688747,46.52641,5.893643,173.2456,0.03002608,0.08293831,1142.562,100.4826,87.31228,14.40205,453.3605,50.62826,60.83637,4.962376,28.00333,6.507044,4.038637,4.63253,0.1396163
165,A,2020-7-29 21,32.77746,308.1019,0.01786083,52.95085,5.766418,185.0868,0,0.39392388,863.361,100.5635,60.30207,5.485457,449.0005,4.96728,5.96883,5.534632,27.62855,6.799593,4.230499,3.594749,0.1389764
166,A,2020-7-29 22,31.96667,306.8588,0.01760789,54.87105,5.409479,178.9947,0.1194676,0.29521057,654.6665,100.6005,45.30966,5.357143,445.3378,0,0,5.174178,25.55199,6.065596,3.772632,4.159212,0.1320169
167,A,2020-7-29 23,31.39069,306.1068,0.01740061,56.17238,4.219189,183.43,0,0.25500335,670.24,100.6249,33.4986,3.597277,438.1675,0,0,5.224218,23.72041,5.33717,3.356405,6.245809,0.1251916
168,A,2020-7-30 0,30.47935,304.9698,0.01900561,64.79487,3.92304,147.7337,0,0.4752801,689.8395,100.5587,26.91121,4.654521,441.4694,0,0,2.237074,18.54682,5.908313,3.745105,20.140798,0.10768813
169,A,2020-7-30 1,30.30685,304.638,0.01871993,64.49463,3.181252,139.2922,0,0.4251972,696.3077,100.5328,20.18532,3.480975,439.6104,0,0,2.247404,18.77491,5.898267,3.675821,15.937174,0.10263233
170,A,2020-7-30 2,30.30449,304.3702,0.01797444,61.98061,3.365307,139.6765,0,0.2579696,730.9913,100.5337,15.94733,3.248375,437.9435,0,0,3.952217,19.24928,5.32585,3.135617,4.130513,0.09903614
171,A,2020-7-30 3,30.07262,304.0337,0.0182066,63.61296,3.242103,133.0285,0,0.1889049,653.0217,100.5063,13.58551,2.587228,436.7989,0,0,3.9386,19.07535,6.233394,3.557878,1.80894212,0.10148446
172,A,2020-7-30 4,29.88367,303.7462,0.01867276,65.96505,3.049147,130.5736,0,0.2540329,652.6791,100.526,11.25492,2.169017,436.1537,0,0,2.008134,22.26018,6.179341,3.674952,1.155054497,0.1123224
173,A,2020-7-30 5,29.67291,303.5081,0.01880712,67.32467,2.262687,113.36263,0,0.2156091,653.7373,100.5415,8.659782,1.5882676,437.6048,0,0,4.124428,26.03755,8.291029,5.087894,0.873780006,0.1468732
174,A,2020-7-30 6,29.47507,303.2443,0.01834979,66.52752,2.634877,85.0575,0,0.4761712,324.5613,100.5825,8.645284,1.6407276,436.7676,0,0,8.736386,28.784,12.413848,7.686495,1.0765891,0.2126594
175,A,2020-7-30 7,29.40866,303.7988,0.01889458,68.81806,2.983759,87.67324,0.06797021,0.4957696,522.7011,100.6037,21.389104,6.013868,450.414,41.32079,49.65219,7.363342,27.83917,9.892361,6.462147,4.169782,0.1921798
176,A,2020-7-30 8,29.9337,306.7627,0.01857051,65.45103,3.149344,108.89659,0,0.4997812,673.1889,100.6337,74.22019,18.619404,435.8297,236.4882,284.1705,2.920053,26.54642,6.68568,4.483833,9.769528,0.1545104
177,A,2020-7-30 9,30.10185,308.0827,0.01848492,64.55385,2.921284,110.90239,0,0.4301254,715.0329,100.6367,93.47881,23.14926,434.099,310.9185,373.6077,2.624881,28.46888,7.400562,4.728033,14.766117,0.1522254
178,A,2020-7-30 10,30.69524,310.2212,0.0182773,61.43668,2.826455,107.06877,0,0.280513,824.9959,100.636,129.61841,29.14217,437.0817,400.9252,481.7619,2.734863,28.40193,8.82627,5.750256,19.66016,0.1547074
179,A,2020-7-30 11,31.65735,312.6416,0.01802313,57.08815,3.547581,109.12123,0.5027771,0.3449844,1107.6306,100.6346,181.2007,41.14603,441.8095,507.7539,610.1305,2.583702,35.83441,8.192359,5.667953,18.60439,0.1625484
180,A,2020-7-30 12,32.37792,316.1047,0.01787215,54.17969,3.327471,96.24943,1.723162,0.3906771,1279.143,100.596,251.342,54.44722,445.3681,691.0893,830.4314,2.407176,32.07363,6.517063,4.740905,32.41817,0.1600086
181,A,2020-7-30 13,32.45557,317.3516,0.01833042,55.4535,4.279368,105.45481,3.793055,0.5954624,1261.934,100.5649,318.787,63.14867,446.9271,780.5987,937.9879,2.605726,27.6526,6.158753,4.850861,44.05765,0.1527757
182,A,2020-7-30 14,33.49455,319.4596,0.01694888,47.97777,4.821892,105.3046,0.4204543,0.4086697,1354.472,100.4822,372.8153,68.09732,445.9655,858.4236,1031.505,2.240601,29.30873,6.541162,4.839149,45.87854,0.1393212
183,A,2020-7-30 15,34.28465,320.6785,0.01690093,45.53907,3.875436,125.2943,0,0.2590278,1656.433,100.3861,349.0172,63.57874,452.7084,812.5315,976.3589,1.917127,38.12442,6.937848,4.746156,36.1866,0.1441415
184,A,2020-7-30 16,34.15786,318.3875,0.01712879,46.50169,5.036065,121.6941,1.615421,0.2897139,1540.28,100.3432,324.2733,62.24477,467.8334,628.6678,755.4234,1.952226,43.37095,5.360699,3.65944,25.50332,0.146777
185,A,2020-7-30 17,33.76722,316.7998,0.01770596,49.22991,4.89766,124.4292,4.093465,0.6709331,1426.264,100.3556,277.5446,54.58607,454.0573,540.5262,649.51,2.437529,42.50779,5.550041,3.457159,18.10383,0.1497761
186,A,2020-7-30 18,33.10479,312.7907,0.0179748,52.06062,4.260499,113.2122,5.312072,0.4668936,1273.6,100.3865,163.8558,32.01226,458.1123,245.2367,294.6826,2.909581,50.40457,7.140487,4.207719,5.221855,0.1604575
187,A,2020-7-30 19,32.74832,311.1945,0.01845432,54.65899,5.258302,108.4933,2.964932,0.389737,1210.348,100.4573,147.1434,30.278,452.3652,203.1382,244.0963,3.101477,53.17436,8.114894,5.175231,0.32115186,0.1648407
188,A,2020-7-30 20,31.66796,308.0659,0.01896308,60.13107,5.350215,97.69557,0.3830777,0.5961234,883.5731,100.5398,88.43974,15.52352,452.0091,53.87115,64.73287,4.191501,52.70478,8.084561,5.215446,0.017496908,0.1812093
189,A,2020-7-30 21,30.82244,306.1762,0.01937456,64.78316,5.707823,115.2415,0.4136335,0.4348226,607.6115,100.5772,60.53174,9.902184,448.9252,3.07512,3.69516,4.239809,48.12607,10.071516,5.4949,0.0927563,0.1551933
190,A,2020-7-30 22,30.55759,305.4765,0.01882167,63.80956,4.688097,125.7745,0,0.4967541,453.6224,100.5515,41.78116,7.448287,444.9149,0,0,3.83396,44.92703,12.34375,6.338195,0.2852801,0.144049
191,A,2020-7-30 23,30.47739,305.0299,0.01923013,65.5064,4.556739,120.9871,0,0.3779735,652.1825,100.563,31.76359,5.723525,441.0679,0,0,4.094214,42.13349,11.61418,5.917193,1.04764551,0.1342762
192,A,2020-7-31 0,30.62676,304.8064,0.01895038,63.9301,4.351754,115.5807,0,0.6745488,511.646,100.4626,21.92057,2.254921,440.8081,0,0,3.460134,40.11772,10.387217,6.38124,0.042898526,0.1610731
193,A,2020-7-31 1,30.49502,304.557,0.01897419,64.5454,4.007826,109.5985,0,0.6318414,618.9133,100.436,17.9554,1.792053,442.3051,0,0,2.62415,37.90831,9.518652,6.058008,0.01357053,0.1451856
194,A,2020-7-31 2,30.33326,304.2803,0.01896879,65.1537,3.703168,102.81462,0,0.5886832,645.8108,100.4146,14.70317,1.614168,441.4515,0,0,3.605809,37.02966,9.83985,6.459677,0.01743926,0.1355848
195,A,2020-7-31 3,30.18734,303.9904,0.01850129,64.0671,3.496879,79.88483,0,0.5619217,571.894,100.3913,11.38658,1.642172,439.2018,0,0,9.257505,38.99581,12.489511,7.989656,0.000848536,0.1880186
196,A,2020-7-31 4,29.83311,303.544,0.0186234,65.88119,3.639167,70.29918,0,0.5761715,459.3556,100.3614,10.032615,1.440565,435.2897,0,0,11.18491,42.80218,12.25647,7.849425,0.00086406,0.1928954
197,A,2020-7-31 5,29.55822,303.2217,0.01891903,68.08828,3.770418,57.87557,0,0.556419,313.3647,100.3685,9.372411,1.3744187,436.473,0,0,20.06643,53.07975,17.12853,11.493702,0.000343305,0.2380387
198,A,2020-7-31 6,29.39125,302.9631,0.01902137,69.17582,3.982573,51.76337,0,0.4895974,282.7518,100.3834,7.91596,1.2585326,436.4998,0,0,21.904833,55.76008,19.21934,13.543501,1.0175537,0.3120942
199,A,2020-7-31 7,29.5328,304.0763,0.0184324,66.47305,4.609424,57.04012,0,0.6473216,465.3345,100.4126,33.093231,9.439759,434.7973,93.8532,112.777,19.420263,51.16687,20.03001,14.803573,5.509608,0.3152857
200,A,2020-7-31 8,30.17584,306.7278,0.01812118,62.89972,4.707427,64.23632,9.50E-05,0.6019314,591.0631,100.4425,88.3961,20.813215,434.7806,255.25237,306.7175,13.342984,41.26404,17.242425,12.438447,16.27342,0.2490639
201,A,2020-7-31 9,30.18103,307.467,0.01799386,62.41795,5.210203,55.02251,0.1734603,0.5929842,621.9055,100.444,111.4415,26.11324,434.3825,319.5304,383.9558,8.875234,35.87344,12.586346,8.799176,24.43083,0.1799741
202,A,2020-7-31 10,31.00941,309.8533,0.01768054,58.44923,5.928018,58.9962,0.1734603,0.7032664,865.6252,100.4356,174.6536,36.07487,437.1923,454.7011,546.381,5.105115,28.59299,10.818133,7.537304,41.33783,0.1480724
203,A,2020-7-31 11,31.97,313.0477,0.01719691,53.6316,6.210322,64.19637,0.07409741,0.5256285,1062.5973,100.4177,256.228,48.2395,440.5977,624.2282,750.0895,3.854367,22.28979,11.987809,8.785893,62.53114,0.1385979
204,A,2020-7-31 12,32.71645,314.4765,0.01723426,51.56951,6.298849,70.07488,0.59827084,0.7215803,1319.9457,100.3707,285.6122,54.05338,449.3933,676.8999,813.3803,2.028825,21.55423,8.829935,6.781974,62.86496,0.1275927
205,A,2020-7-31 13,32.73707,313.5578,0.01759546,52.76595,6.005179,77.73787,1.687011,0.6563598,1298.3808,100.2855,254.33138,51.39234,457.4992,556.27063,668.42954,1.762449,24.01055,4.732475,3.583406,46.20413,0.1271351
206,A,2020-7-31 14,33.593,316.5628,0.01760448,49.38708,6.928202,66.5975,3.81338325,0.519118,1483.389,100.2011,341.5547,70.68279,451.8926,810.2332,973.5963,1.809063,25.0798,2.81656,2.171919,32.28506,0.1291092
207,A,2020-7-31 15,32.37041,312.5156,0.01785531,54.15358,9.12996,91.86927,3.659501,0.9666164,1166.8159,100.1886,290.2361,57.11654,456.6864,504.92764,606.73442,2.647377,31.78878,2.853558,2.12643,18.24275,0.1443855
208,A,2020-7-31 16,30.65298,310.1858,0.01893786,64.31502,6.237401,93.56886,5.941142,0.9107488,899.5399,100.2131,196.7687,38.53026,457.5227,351.3749,422.2213,3.234454,34.58188,3.808424,2.919247,13.02131,0.1519889
209,A,2020-7-31 17,29.65214,308.2926,0.01887961,67.37961,5.717405,79.98921,5.1136516,0.7723794,630.2914,100.1428,166.3571,29.2052,451.1126,289.3115,347.644,3.355277,32.89894,3.043112,2.401697,5.943675,0.1468758
210,A,2020-7-31 18,29.75418,308.359,0.0187397,66.4506,7.800707,81.20793,2.12302911,0.7536194,709.7153,100.1754,190.7891,36.76393,451.822,332.012,398.9544,5.224603,36.64605,4.103278,3.08914,1.775929,0.1657487
211,A,2020-7-31 19,27.87352,304.6684,0.01872311,75.1122,8.247234,83.44067,3.631752422,0.4663031,495.2537,100.2551,124.3562,15.83668,444.2272,118.92305,142.90107,6.766998,37.13519,7.464495,5.496703,0.047789727,0.1942242
212,A,2020-7-31 20,28.36424,303.7448,0.01811658,70.409,7.136562,71.45111,0.15486,0.6432551,433.7374,100.3057,71.73685,11.143801,442.0078,36.570739,43.94422,6.756965,37.07692,9.163159,5.98037,0.061556253,0.1949316
213,A,2020-7-31 21,28.65224,303.2057,0.01907754,72.83487,5.647966,74.4902,0.0259863,0.6428911,354.0074,100.3382,36.56652,5.50694,438.5758,3.70377,4.45053,7.489416,36.70423,10.527691,7.03779,0.011882729,0.2133357
214,A,2020-7-31 22,27.88112,302.6147,0.01938457,77.52591,4.715956,105.08359,1.4341698,0.8513316,226.5048,100.4027,36.966,6.329275,455.1425,0,0,9.1619805,37.63384,7.0144856,5.2450835,0.00902751,0.2287579
215,A,2020-7-31 23,27.07252,301.8458,0.01941981,81.96893,4.298438,72.1205,3.731119,0.7718048,180.2276,100.3891,35.81617,5.001803,446.6317,0,0,10.515586,38.18908,10.790494,7.679386,0.011836952,0.2654578
216,A,2020-8-1 0,26.57564,300.642,0.01989347,86.11749,4.829881,61.49752,5.404717,0.7672915,189.9084,100.2778,18.02369,3.450437,440.1293,0,0,6.3601116,22.74422,6.0866625,4.1482121,0.87655404,0.1593596
217,A,2020-8-1 1,26.66482,300.3808,0.01989839,85.57344,5.445671,67.10203,1.109855344,0.8356318,181.1382,100.198,13.394421,2.954744,430.7366,0,0,6.4406533,21.75389,6.03264,4.028732,1.66090579,0.1433028
218,A,2020-8-1 2,26.43758,300.2982,0.01995969,87.06519,5.844888,68.03054,1.6522245,0.8795145,165.5353,100.1966,19.43,3.913297,446.4583,0,0,5.793898,24.37611,5.685485,3.40454,0.5139834,0.1312368
219,A,2020-8-1 3,26.86003,300.397,0.0198377,84.28683,4.965507,63.89822,0.6728036,0.7335946,80.65661,100.1796,8.706597,3.394928,438.6045,0,0,4.364549,24.50678,4.286238,2.629134,0.8382209,0.1236503
220,A,2020-8-1 4,26.97287,300.4521,0.01966278,82.94464,5.610476,60.17534,1.933925,0.6657495,118.66618,100.1919,8.636036,4.501024,446.2267,0,0,3.811848,26.82724,4.762801,2.791296,1.9861308,0.1232884
221,A,2020-8-1 5,26.60362,300.1651,0.01957583,84.49826,4.738575,79.34715,1.488585,0.8534259,108.51479,100.1808,9.050211,4.629133,443.246,0,0,2.732659,25.95523,3.035888,1.850908,3.9558811,0.1215505
222,A,2020-8-1 6,26.15224,299.8148,0.01970116,87.52028,4.544592,83.85009,1.9382302,0.8808223,233.6621,100.2092,10.761523,2.789966,441.5549,0,0,1.4655106,23.68776,2.827513,1.917165,4.1837892,0.1254583
223,A,2020-8-1 7,26.26144,299.9919,0.01977481,87.29745,4.942799,83.20692,7.16527,0.8501923,248.8387,100.2581,13.422646,3.627469,435.0389,18.62427,22.37942,2.2936443,23.6892,4.121783,2.910848,2.785524,0.1530582
224,A,2020-8-1 8,26.31685,300.4343,0.01926143,84.7588,5.839188,89.90568,5.890732,0.7760351,214.6249,100.2773,26.12357,7.604901,445.211,50.32505,60.47193,1.975859,20.98292,3.482704,2.406332,7.096251,0.154489
225,A,2020-8-1 9,26.60368,300.8822,0.01922249,83.1853,6.167241,92.66778,4.9822378,0.7753883,261.643,100.2773,32.54834,9.304914,446.621,64.79276,77.85675,0.8073549,19.67691,3.28585,2.512819,8.679547,0.13843
