,pre_y0,pre_y1,pre_y2,pre_y3,pre_y4,pre_y5
420,2.214748,14.88879,7.509682,5.587871,78.09158,0.128684
421,2.034335,15.5839,7.202751,5.357355,73.818,0.1273104
422,2.314555,18.07604,7.721106,5.66894,62.04638,0.1289158
423,2.282362,20.90686,7.894797,5.633852,39.47883,0.12686
424,2.916544,23.72043,7.308047,5.073598,21.63645,0.1276157
425,4.147433,26.18707,6.795509,4.659706,13.50848,0.1332044
426,5.234264,26.63798,6.236197,4.206196,8.543671,0.1370347
427,5.266101,25.10276,5.485688,3.746024,9.277663,0.1311408
428,4.484157,21.65807,5.007564,3.50488,14.288054,0.1202918
429,3.557406,21.92294,4.818123,3.376345,12.429364,0.1209242
430,2.416869,21.15774,5.298678,3.613604,12.399906,0.1165496
431,2.375735,22.3503,5.874071,3.905575,9.971981,0.1180611
432,2.419268,23.18022,6.25678,4.040991,8.287286,0.1198495
433,2.257151,23.90429,6.743392,4.212237,8.056416,0.1231629
434,2.269796,25.70579,8.776185,5.218244,7.4215755,0.1375675
435,2.560626,29.30354,11.580938,6.692483,5.932903,0.1587868
436,3.066617,27.33002,10.30393,6.28901,9.337311,0.1596061
437,2.516619,21.36096,9.338638,5.861958,16.79028,0.1469942
438,2.169417,18.13516,10.193406,6.663633,28.03377,0.1454009
439,1.955699,16.95872,10.888403,7.491277,46.17572,0.1414839
440,2.063696,14.65313,11.322055,8.162041,69.06462,0.1375324
441,2.277932,13.88313,11.9606,8.938585,84.75555,0.135175
442,2.571669,14.90927,9.776285,7.436217,92.14007,0.1348854
443,2.514732,16.72896,8.673744,6.604072,92.61245,0.1350774
444,2.080591,18.00442,9.094106,6.962992,89.42994,0.1359807
445,2.173812,18.71885,8.657014,6.483369,83.45528,0.1343706
446,2.886002,21.4926,8.611644,6.209258,64.26674,0.1313816
447,3.711731,25.83214,7.888102,5.262815,32.56987,0.1301514
448,3.86714,25.89896,7.904367,5.016247,13.08078,0.1299364
449,4.647503,26.30035,7.898665,4.91621,8.847554,0.1319848
450,5.479084,28.88162,7.667712,4.838454,10.023077,0.1357982
451,6.505275,32.02804,6.934977,4.442544,10.573103,0.140703
452,6.826654,31.87189,5.776093,3.740933,11.365257,0.1392005
453,4.369492,20.66177,5.473735,3.477398,12.253515,0.1148975
454,2.510336,18.44068,5.86865,3.612847,13.701184,0.1072945
455,2.691855,21.4695,6.830276,4.129203,10.378409,0.1130938
456,2.746925,22.84372,7.285754,4.328529,8.784192,0.115548
457,2.776211,23.15969,7.652438,4.422089,7.545838,0.117074
458,3.156378,26.69239,9.277362,5.228484,3.912374,0.1303134
459,4.27993,29.34647,11.95883,6.806267,1.575543,0.1565933
460,5.051166,24.91179,10.943,6.448277,6.018385,0.1619897
461,3.554862,18.5698,9.697147,5.802366,16.089,0.14408
462,3.413734,17.55287,10.696338,6.758841,28.31436,0.1409727
463,3.112129,16.68975,10.927946,7.484746,49.81706,0.1353698
464,3.081588,14.21438,11.627933,8.447361,75.8604,0.1317062
465,2.1144,13.1387,9.715974,6.92337,86.64762,0.1308664
466,2.101133,16.30957,7.292949,5.24179,85.4116,0.1422349
467,3.023725,15.07882,5.931927,4.288649,84.27951,0.1336441
468,2.940634,19.79567,7.065017,4.981451,78.11601,0.1395194
469,2.860174,24.77478,7.572162,5.393569,62.21176,0.1404192
470,3.537689,26.43039,7.473653,5.178228,47.55783,0.1402169
471,4.572674,30.25335,7.464548,4.956528,26.13555,0.1457165
472,4.255249,31.62459,8.276162,5.184146,12.26581,0.1504027
473,3.79755,30.76439,8.648462,5.347235,8.246853,0.1530871
474,3.968884,31.18633,8.950897,5.528997,8.336784,0.1526765
475,3.950136,29.47525,9.074167,5.541432,11.179962,0.1468857
476,3.345262,28.37712,8.62025,5.269079,11.4231,0.1434153
477,1.739554,23.09411,4.81501,2.958464,15.06738,0.1340318
478,1.36354,21.17271,5.488281,3.125065,18.43742,0.121047
479,1.492373,24.41595,7.690889,4.252581,12.72333,0.1268423
480,1.5314636,26.94821,9.999048,5.30091,7.699452,0.1336859
481,1.632408,26.54769,11.225053,5.962786,7.164044,0.1337305
482,1.649011,26.0294,11.69159,6.278375,7.472649,0.137191
483,2.506794,30.0289,9.355408,5.252651,5.765082,0.1608267
484,4.754744,30.01789,12.43942,7.161909,12.365132,0.1783685
485,3.343114,24.03316,16.72314,9.378569,23.64181,0.1629495
486,3.773926,21.54531,19.57363,11.166823,39.47061,0.1672652
487,3.552967,23.34196,10.62132,6.66579,41.37429,0.1553047
488,3.318053,22.52522,5.401088,4.20887,40.24181,0.1485418
489,2.656124,18.59964,5.277016,3.734247,55.29529,0.1502513
490,3.776286,24.54012,6.019514,4.357362,48.13824,0.153028
491,3.5355646,24.66351,5.879703,4.233273,38.40357,0.1585343
492,2.478547,31.37187,6.042532,4.433752,28.11725,0.1701702
493,4.55376,33.07849,9.393649,7.288758,21.75822,0.1732548
494,1.694372,31.04765,7.979124,5.360269,22.95909,0.1560087
495,3.365477,41.2472,10.098089,6.302108,11.06562,0.1740637
496,2.467356,35.42341,6.221245,3.916521,13.848054,0.1568708
497,2.025209,35.42384,5.693414,3.565752,13.08728,0.1503176
498,2.445543,37.58439,7.261093,4.5872,13.712783,0.1565
499,3.257906,38.11854,5.825319,3.584856,12.85875,0.1545352
500,4.559514,42.66625,8.325885,5.105158,7.076038,0.1726855
501,1.895059,30.29668,3.641908,2.2932082,7.385191,0.1365334
502,1.1623022,26.79106,2.74034,1.673651,17.129533,0.1138114
503,1.3794995,25.73461,3.588728,2.057195,17.0534867,0.12288358
504,1.20940721,21.32296,4.88113,2.546092,24.260105,0.11013245
505,0.6988432,24.16166,5.640412,2.625379,17.49313,0.1121643
506,0.6124874,23.96923,6.648857,3.16251,9.323964,0.1459395
507,0.8083672,30.07508,12.085322,5.81717,8.123005,0.1669475
508,1.1129373,29.71798,9.239529,4.932702,13.92784,0.1473501
509,0.7538883,24.98391,9.443717,4.954196,21.05385,0.1417696
510,1.347319,20.6576,7.697483,4.286535,28.79352,0.1333287
511,1.828198,15.37265,7.446271,4.095497,38.98162,0.1207592
512,0.9117901,15.8666,7.888432,4.173422,42.59911,0.1141084
513,0.9216479,16.62184,7.399439,3.919266,42.29162,0.1158071
514,1.2315524,20.55988,7.367272,3.979908,37.05246,0.1223859
515,1.997357,21.76361,6.86924,3.955747,36.89442,0.1298336
516,1.371673,21.17258,4.772717,2.831682,35.19011,0.1341585
517,1.775618,20.74599,4.854841,3.058682,37.30399,0.1352535
518,2.802234,28.69843,9.029217,5.645631,29.97026,0.1557517
519,4.121259,42.8515,11.524984,6.878435,13.97345,0.1774113
520,3.504937,39.74687,8.740025,4.995026,11.374607,0.1605969
521,3.450596,40.08319,11.044811,6.227587,7.712083,0.1694625
522,3.130976,33.72598,9.039401,5.171189,7.600136,0.1501557
523,2.691135,29.42717,7.539838,4.20656,9.541057,0.1366939
524,2.592764,25.03105,5.963333,3.339591,12.56175,0.1218188
525,3.853264,33.16082,6.854412,4.130712,4.294331,0.1456876
526,1.864818,27.80037,5.652853,3.421446,8.67317,0.1171281
527,1.553192,26.06358,5.298125,3.228279,9.943108,0.1130487
528,1.449442,26.34083,5.199534,2.947068,9.769696,0.1114903
529,0.9476713,24.73292,5.682593,3.189235,11.81576,0.1120494
530,1.210203,28.53789,6.531386,3.651655,9.07437,0.1179278
531,0.9504245,29.08324,7.760576,4.247748,6.450806,0.1330962
532,2.017663,26.91606,10.973711,6.149522,12.53078,0.1567121
533,2.190725,21.07858,11.114004,6.618726,21.68394,0.1545037
534,2.172343,19.6926,11.874721,7.444199,31.90955,0.1522348
535,1.549279,18.75464,9.630553,6.515397,42.21955,0.1387295
536,1.467827,17.88579,7.65399,5.315753,52.11713,0.1330411
537,1.404076,16.89004,7.375089,5.115232,60.04276,0.1317347
538,1.448608,16.60981,7.192277,5.190575,63.56705,0.126443
539,2.488574,19.03075,7.09279,5.05065,63.5951,0.1300753
540,2.539419,16.71975,5.881012,4.175865,59.39579,0.119375
541,2.677019,18.87237,5.119502,3.484735,43.53697,0.1190938
542,2.90193,22.35896,4.667696,3.030666,31.49528,0.1227821
543,3.472247,28.11808,5.231919,3.329904,20.25904,0.1312856
544,2.774799,32.8389,6.496837,4.079822,11.574252,0.142986
545,5.197176,36.05429,7.167278,4.476598,5.779944,0.1531697
546,5.252343,31.48422,7.820334,4.755659,7.727786,0.1447526
547,5.519585,29.07011,6.895155,4.352212,8.34844,0.1346116
548,6.167363,30.30461,5.979877,3.805142,7.554942,0.1369861
549,3.658239,29.85981,8.604543,5.249349,4.767352,0.1352543
550,2.303055,28.97913,8.002661,4.798586,4.569058,0.1261411
551,1.774942,27.40243,7.843955,4.642285,5.297337,0.1215803
552,1.341501,25.08423,8.095205,4.666231,7.224101,0.1157427
553,1.383638,26.47067,8.951012,5.007091,5.388026,0.1197237
554,1.433362,28.97409,10.34167,5.618767,3.871009,0.1284234
555,0.9301243,29.11192,10.442433,5.631546,4.570138,0.1410275
556,1.241188,27.27295,10.145007,5.676514,10.93845,0.1552678
557,1.511802,23.63718,8.02673,4.672128,20.73401,0.1501433
558,2.158131,20.15264,6.573837,4.032392,31.2522,0.144805
559,1.336934,16.26014,5.262899,3.439955,39.28778,0.1309178
560,1.031726,18.26617,4.155681,2.792432,38.73243,0.124886
561,1.211673,19.25182,4.154227,2.804456,43.0037,0.126875
562,1.0135354,17.86669,3.89875,2.692227,45.79262,0.1248422
563,1.752884,21.66358,4.307768,3.025328,46.06993,0.1320319
564,1.951787,24.10327,4.469845,3.084964,41.8016,0.131177
565,2.861319,24.98196,4.860236,3.230792,36.48038,0.1326252
566,4.132437,25.17112,4.955571,3.11572,28.50785,0.1304773
567,4.525462,29.1799,5.695642,3.495414,18.57426,0.1335355
568,4.310851,32.69075,6.305456,3.853948,11.019502,0.1374379
569,6.293015,33.94789,7.340851,4.424935,5.494531,0.1486169
570,6.065065,35.72583,8.755655,5.293176,2.101003,0.1674752
571,5.70753,35.08291,9.10152,5.712049,1.3584361,0.1710657
572,5.419021,32.99283,7.326522,4.689179,2.890913,0.1583536
573,2.661894,23.92752,7.176415,4.299671,7.259978,0.1250015
574,1.337525,18.65389,7.027514,4.134526,11.787077,0.1052389
575,0.8911539,15.50714,6.667742,3.843203,14.960818,0.09657334
576,0.6618973,15.01869,6.677496,3.789693,14.48119,0.09585682
577,0.7165221,16.78437,6.740448,3.736139,12.181417,0.09955664
578,0.8276435,21.1304,7.394056,4.099494,7.868082,0.1109134
579,0.8957111,23.37325,7.960243,4.496402,4.551534,0.1302808
580,1.873394,22.61695,7.333065,4.285344,9.092203,0.1398462
581,1.428462,15.72193,7.463918,4.553959,16.74798,0.1272915
582,1.38022,11.46028,7.199224,4.714051,28.43193,0.113713
583,1.288036,9.633201,7.111182,4.968704,42.53776,0.1081772
584,1.0096125,8.733959,6.51502,4.703476,50.50307,0.1067938
585,0.8649014,8.751923,5.626398,4.159707,53.73906,0.1079136
586,0.7983996,8.641202,5.626713,4.194427,53.69981,0.107832
587,0.8624494,9.316573,5.427965,4.071164,55.51836,0.1089506
588,0.9750291,11.73558,5.311639,3.962381,53.51616,0.1117416
589,1.2568775,16.18022,6.156076,4.481384,47.75327,0.1171011
590,1.31522,18.99733,6.741595,4.642919,34.70512,0.1196637
591,1.419987,20.53024,6.808434,4.544499,16.96399,0.1204205
592,1.443146,21.87628,6.898541,4.398441,7.399875,0.1248231
593,1.52914,22.00897,6.847743,4.248044,5.372239,0.128197
594,1.546555,21.46983,6.903936,4.200112,5.345206,0.1274474
595,1.497825,19.34508,6.003327,3.683992,7.221281,0.1220891
596,1.312935,16.69102,4.73121,2.982892,10.305474,0.1116901
597,2.918962,16.56696,6.096482,3.407473,11.15218,0.101685
598,2.4155223,16.174,6.225801,3.421559,12.83393,0.09550504
599,1.1907817,19.37755,5.69349,3.147339,11.001179,0.09684256
600,0.5323718,21.03075,5.195198,2.92557,10.154848,0.0986159
601,0.4109165,21.66965,4.345477,2.464989,9.127942,0.09989578
602,0.953997,25.81919,4.799379,2.75906,4.780091,0.111098
603,1.6491693,28.19817,5.434621,3.240407,3.453524,0.1346684
604,3.351409,29.86381,6.797711,4.574164,4.493822,0.1637451
605,3.219515,30.19297,8.467922,5.88146,5.845606,0.1771558
606,1.5846063,28.50472,6.687068,4.595488,9.786008,0.1546773
607,1.835658,27.52118,4.858376,3.392445,14.65515,0.150882
608,1.776507,21.0325,3.592731,2.590307,25.74505,0.1289958
609,1.43201,18.71594,3.133411,2.250284,30.37519,0.123815
610,1.611079,14.04546,4.039175,2.716829,36.36636,0.1216728
611,1.069009,11.60393,3.24573,2.14495,37.96581,0.1108512
612,1.498285,13.99389,3.474392,2.11322,33.84759,0.1177785
613,1.634108,15.10643,4.373118,2.537949,30.07386,0.1203205
614,1.937897,17.98396,3.633577,2.135703,23.02611,0.11837
615,2.902563,26.5521,4.142786,2.460227,13.16617,0.1288346
616,2.592775,27.17776,4.212978,2.464485,9.604055,0.1292742
617,4.558052,31.97206,5.38999,3.111159,6.693491,0.1390755
618,4.22856,33.47419,5.4737,3.174435,8.288359,0.1352514
619,5.638884,41.06812,6.281932,3.85412,2.9193432,0.1477598
620,5.838105,39.17256,5.490329,3.409954,4.40303993,0.1374565
621,6.882599,27.8695,5.843276,3.550995,3.2968568,0.1195968
622,5.890427,26.03757,5.417858,3.338303,4.5068886,0.1129702
623,6.980125,26.77296,6.0967,3.611071,2.1910307,0.1152737
624,6.702148,31.5698,7.394864,4.333573,0.167106604,0.1279559
625,4.949777,37.18464,8.534269,5.312086,0.001138658,0.1410901
626,8.180644,41.04007,13.164934,8.301353,6.41E-06,0.2013395
627,15.39437,49.69147,26.81875,16.85195,0.3592886,0.3890238
628,16.00379,48.94849,23.06907,15.27994,4.273854,0.3246157
629,18.4551,47.09275,26.99393,19.10576,8.422319,0.2857436
630,17.89554,49.48649,23.69863,17.29863,13.262308,0.2704608
631,10.475427,41.31359,19.65754,14.782815,29.77272,0.2096684
632,7.45035,33.16994,17.34731,13.66283,51.51033,0.1805426
633,3.926665,31.39307,13.65907,11.35192,60.50378,0.1625126
634,2.3222694,33.276,11.64948,9.842157,57.59698,0.1529827
635,1.3610527,37.51564,9.726488,8.344123,51.9598,0.1475218
636,1.0129583,32.68768,6.882887,5.732891,57.30326,0.1417467
637,1.1546839,35.90235,6.991366,5.843912,55.22472,0.1401144
638,1.598852,41.23553,6.743732,5.290459,44.46094,0.1424864
639,4.702303,62.77589,7.91824,5.826665,17.424709,0.1852885
640,6.332784,74.20569,9.859638,6.600174,0.2386748,0.2208318
641,4.69946,63.41464,7.979127,5.259689,0.360565,0.1792773
642,5.814796,56.33266,8.680711,5.622839,1.364399849,0.1875732
643,7.13973,53.5166,8.46213,5.618257,1.21167204,0.2041981
644,9.492503,52.82659,9.765402,6.856419,0.782138012,0.2097836
645,11.745097,44.09764,6.359535,4.547799,1.0394648,0.167848
646,13.41685,43.65663,5.209795,3.767896,0.9029543,0.1609666
647,13.591368,43.0965,5.944759,4.35656,0.7843901,0.168964
648,13.61586,43.65088,5.487781,4.021633,0.355245,0.1629023
649,11.94606,42.44012,5.554383,3.980352,0.3312906,0.1578963
650,9.147054,38.20532,5.313231,3.799413,0.9619941,0.1429479
651,5.369594,35.88368,5.557574,3.842805,3.057032,0.1461921
652,3.85968,32.44837,5.525563,3.712946,5.861849,0.1502119
653,2.525891,29.56453,5.438078,3.510525,9.571529,0.1386032
654,2.40419,26.50798,5.379863,3.435224,14.37216,0.1372901
655,1.591553,21.65488,4.688118,2.586228,19.1395,0.1223422
656,1.384806,15.15551,5.763471,3.132319,26.45145,0.1133563
657,1.350067,12.621719,5.29012,2.891175,26.15278,0.1117321
658,1.787465,13.469804,3.738456,2.293246,22.04266,0.1186082
659,1.860861,12.908788,4.056923,2.472383,20.63093,0.117153
660,2.267271,16.996833,5.193224,3.296804,15.177658,0.1349986
661,2.628881,18.18091,4.932698,3.121325,12.969722,0.133331
662,2.571369,16.57561,3.903099,2.218124,12.35815,0.1210221
663,2.338157,17.78127,4.433604,2.44711,8.929484,0.1218193
664,2.198036,18.74813,5.439797,2.913232,6.867152,0.1194804
665,2.81539,22.0954,5.760557,3.282346,3.820719,0.1289911
666,3.159584,25.58272,8.55554,5.095773,1.169226613,0.1525181
667,3.54208,24.15354,9.250352,5.33829,0.36023523,0.1600193
668,5.154673,24.84478,8.363788,4.930331,0.23886409,0.1583784
669,4.64465,19.72561,9.084155,5.053966,0.3410092,0.1529566
670,3.66744,19.75133,7.102927,3.821768,0.4221341,0.1341552
671,5.275207,20.60809,5.920164,3.142796,0.47890711,0.1269578
672,6.338985,21.75298,6.623285,3.544761,0.32432108,0.1248482
673,6.437338,22.14209,7.175957,3.806008,0.59991595,0.1217382
674,6.322922,22.16448,8.577233,4.554822,0.284799765,0.1292532
675,6.399395,22.53519,10.481771,5.853678,1.113003,0.1469795
676,8.763817,21.39072,10.394471,6.161032,3.482631,0.1637822
677,7.171693,18.24653,8.434972,5.119653,6.410733,0.1436453
678,5.188867,17.00157,7.633052,4.729547,8.581312,0.1404032
679,4.177629,13.33522,6.772726,4.2485,17.74585,0.1188888
680,2.291971,10.03098,5.067751,3.39964,29.20141,0.1096162
681,1.536862,10.550412,4.576989,3.132427,32.8098,0.1098554
682,1.516792,12.42349,4.84807,3.369616,33.90324,0.1161662
683,1.049915,14.95209,4.906426,3.340469,29.84112,0.1193246
684,1.130886,16.67741,4.079772,2.789227,25.92204,0.1206318
685,1.452679,17.79388,4.660737,3.083318,24.4957,0.1232767
686,1.742924,19.37641,6.743548,4.300274,17.21999,0.128881
687,2.216582,26.93291,8.190444,5.02384,7.575425,0.1460799
688,2.218107,32.23269,9.676504,5.871115,3.862836,0.1620515
689,2.227406,31.50019,10.221358,5.853708,6.178547,0.1534843
690,2.791094,31.94567,11.026148,6.118103,5.598367,0.1550112
691,4.270505,32.29177,10.923067,6.185573,5.254399,0.1504104
692,3.666182,29.97905,10.122374,5.854867,7.477497,0.1452029
693,2.475113,26.45529,10.09141,5.899681,12.190318,0.132865
694,1.511368,22.97834,9.878301,5.681674,15.95911,0.1163639
695,1.740756,26.84008,9.720835,5.552885,12.229635,0.1165343
696,4.248287,35.80591,11.36588,6.52921,4.020114,0.1275291
697,9.764031,42.01952,12.03248,6.990814,0.16635483,0.1500566
698,11.41437,45.71221,14.06027,8.386728,0.000177019,0.1845999
699,7.071103,49.72404,18.65313,11.62904,0.6337721,0.2259282
700,5.8985,46.95606,19.00097,12.40914,3.481565,0.2263215
701,11.504271,45.82345,20.07781,13.5243,5.645278,0.2626092
702,10.572179,42.26573,17.26431,12.1259,9.465837,0.2533016
703,5.830005,33.07086,12.21465,8.449814,17.99246,0.2095152
704,4.635124,33.44625,11.66579,8.435092,21.59783,0.1855202
705,2.921019,25.7372,9.479823,6.835432,36.43141,0.146609
706,2.721407,18.71481,8.12719,5.908657,58.85784,0.1319651
707,1.376167,12.99155,6.340962,4.603971,70.15581,0.1218263
708,1.27943,13.72919,6.028533,4.323395,63.49642,0.1210401
709,1.834508,18.08432,5.998454,4.108994,47.16527,0.1260356
710,2.389443,24.62165,6.332674,3.986609,26.63368,0.1384204
711,2.435829,30.66437,7.67614,4.480488,10.72389,0.1509689
712,2.478619,34.30059,8.876877,5.190607,5.07104,0.1609036
713,3.023243,38.96051,10.81679,6.527175,3.196837,0.1761166
714,3.137205,40.17485,11.69821,7.146048,3.616742,0.1764091
715,2.989573,37.08059,10.46506,6.46528,5.937131,0.1660222
716,2.989929,33.6865,9.350478,5.762708,7.16371,0.1570064
717,3.794313,34.68156,9.009719,5.476837,2.92906,0.1573585
718,2.608072,30.08757,7.006229,4.051999,5.415401,0.1369911
719,1.754972,25.25445,8.722991,4.990894,9.692682,0.1217375
720,1.681062,27.81734,10.366027,5.964014,8.831111,0.1270139
721,1.6068324,28.65284,9.416423,5.315785,11.90687,0.1303653
722,1.60664,32.62767,11.53852,6.364936,9.164782,0.138194
723,2.214844,40.6526,15.34808,8.346437,3.39036,0.1730418
724,3.330005,37.96491,17.49351,9.731564,9.310254,0.2062112
725,4.012674,35.15175,20.32757,12.068042,15.30958,0.2138639
726,4.615311,35.52342,24.36928,15.699145,24.99353,0.2018456
727,4.905593,31.75046,19.62284,14.001927,55.54545,0.1780579
728,5.04396,30.26204,18.70896,13.973508,72.72679,0.1764491
729,5.193713,30.25008,18.87447,14.42818,84.1384,0.1809277
730,4.633858,26.40027,14.914834,11.39836,102.15749,0.18043
731,2.691453,18.91154,16.014137,12.731228,109.74221,0.1605079
732,2.414797,22.84713,12.095289,9.563447,101.21004,0.1597735
733,2.852693,29.11871,8.200397,6.383669,91.43306,0.1679925
734,3.030371,35.89737,8.590048,6.388946,71.64349,0.1702295
735,4.528259,39.67443,10.247272,7.32003,41.13226,0.1633642
736,4.036351,40.85062,10.883902,7.576186,21.485757,0.1613611
737,4.696541,42.74903,9.584452,6.334028,4.95558,0.174063
738,6.01658,37.85082,9.347629,5.971273,1.3896053,0.1790204
739,6.349256,33.88591,8.654555,5.497456,1.8429917,0.1672855
740,5.245052,29.92072,7.677317,4.94267,3.838607,0.1465432
741,5.894626,29.24004,7.696394,4.85381,2.914458,0.1485218
742,3.581131,28.55376,6.844744,4.18704,2.9005945,0.1415472
743,2.985783,28.83133,6.648427,4.051549,2.8330639,0.1384457
744,3.290328,30.42707,6.848037,4.117862,1.876628,0.1399455
745,4.313052,33.74977,6.372285,3.713204,0.3654166,0.1558911
746,3.977129,34.58405,7.976605,4.462796,0.3044596,0.1637187
747,3.954233,34.87402,11.05438,6.026577,1.0089521,0.1863317
748,5.640867,33.22882,12.22078,6.779338,3.371646,0.2126972
749,6.3895,29.12615,12.32915,7.19565,7.91855,0.2084937
750,5.28397,25.08207,13.62549,8.639403,25.84139,0.1827935
751,5.3852,27.25022,14.71172,10.239878,62.625,0.1784411
752,5.043529,22.87281,15.30059,11.26439,110.50249,0.1727297
